invoiceno,customer_id,transaction_time,country,transaction_amount,total_quantity,unique_products,line_count,is_return,transaction_hour,is_night_transaction,is_unknown_customer,customer_avg_amount,customer_std_amount,customer_transaction_count,previous_transaction_time,minutes_since_previous_transaction,high_amount_flag,high_quantity_flag,rapid_transaction_flag,amount_deviation_flag,risk_score,risk_level,is_suspicious,risk_reason
C559049,12494.0,2011-07-05 15:50:00,France,17.9,2,1,1,1,15,0,0,104.06538461538463,124.98616874247757,13,2011-07-01 12:17:00,5973.0,0,0,0,0,0,low,0,no major risk indicator
573402,12494.0,2011-10-30 15:44:00,France,214.74,209,15,15,0,15,0,0,104.06538461538463,124.98616874247757,13,2011-07-05 15:50:00,168474.0,0,0,0,0,0,low,0,no major risk indicator
578348,12494.0,2011-11-24 09:34:00,France,162.5,134,11,11,0,9,0,0,104.06538461538463,124.98616874247757,13,2011-10-30 15:44:00,35630.0,0,0,0,0,0,low,0,no major risk indicator
C579532,12494.0,2011-11-30 09:21:00,France,57.8,5,2,2,1,9,0,0,104.06538461538463,124.98616874247757,13,2011-11-24 09:34:00,8627.0,0,0,0,0,0,low,0,no major risk indicator
567298,12497.0,2011-09-19 12:29:00,Germany,1043.1,1236,14,14,0,12,0,0,1043.1,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
570881,12498.0,2011-10-13 09:30:00,Germany,247.25,69,13,13,0,9,0,0,134.56666666666666,108.65358177866634,3,,999999.0,0,0,0,0,0,low,0,no major risk indicator
577299,12498.0,2011-11-18 12:52:00,Germany,126.0,81,8,8,0,12,0,0,134.56666666666666,108.65358177866634,3,2011-10-13 09:30:00,52042.0,0,0,0,0,0,low,0,no major risk indicator
577301,12498.0,2011-11-18 12:53:00,Germany,30.450000000000003,9,2,2,0,12,0,0,134.56666666666666,108.65358177866634,3,2011-11-18 12:52:00,1.0,0,0,1,0,25,medium,0,rapid repeat transaction
540553,12500.0,2011-01-10 09:48:00,Germany,344.94,243,5,5,0,9,0,0,331.49,305.0212878090096,13,,999999.0,0,0,0,0,0,low,0,no major risk indicator
544281,12500.0,2011-02-17 12:23:00,Germany,373.98,303,5,5,0,12,0,0,331.49,305.0212878090096,13,2011-01-10 09:48:00,54875.0,0,0,0,0,0,low,0,no major risk indicator
545557,12500.0,2011-03-03 15:30:00,Germany,249.84,193,5,5,0,15,0,0,331.49,305.0212878090096,13,2011-02-17 12:23:00,20347.0,0,0,0,0,0,low,0,no major risk indicator
546919,12500.0,2011-03-18 09:55:00,Germany,241.44000000000003,169,3,3,0,9,0,0,331.49,305.0212878090096,13,2011-03-03 15:30:00,21265.0,0,0,0,0,0,low,0,no major risk indicator
557972,12500.0,2011-06-24 10:16:00,Germany,185.64000000000001,73,9,9,0,10,0,0,331.49,305.0212878090096,13,2011-03-18 09:55:00,141141.0,0,0,0,0,0,low,0,no major risk indicator
564475,12500.0,2011-08-25 12:50:00,Germany,378.0,289,5,5,0,12,0,0,331.49,305.0212878090096,13,2011-06-24 10:16:00,89434.0,0,0,0,0,0,low,0,no major risk indicator
569727,12500.0,2011-10-06 09:37:00,Germany,150.25,52,7,7,0,9,0,0,331.49,305.0212878090096,13,2011-08-25 12:50:00,60287.0,0,0,0,0,0,low,0,no major risk indicator
C569733,12500.0,2011-10-06 09:57:00,Germany,29.9,3,2,2,1,9,0,0,331.49,305.0212878090096,13,2011-10-06 09:37:00,20.0,0,0,0,0,0,low,0,no major risk indicator
571729,12500.0,2011-10-19 09:43:00,Germany,617.04,577,5,5,0,9,0,0,331.49,305.0212878090096,13,2011-10-06 09:57:00,18706.0,0,0,0,0,0,low,0,no major risk indicator
571739,12500.0,2011-10-19 10:33:00,Germany,3.0,1,1,1,0,10,0,0,331.49,305.0212878090096,13,2011-10-19 09:43:00,50.0,0,0,0,0,0,low,0,no major risk indicator
572134,12500.0,2011-10-21 10:13:00,Germany,1096.65,201,11,11,0,10,0,0,331.49,305.0212878090096,13,2011-10-19 10:33:00,2860.0,0,0,0,0,0,low,0,no major risk indicator
C574347,12500.0,2011-11-04 10:28:00,Germany,21.65,4,2,2,1,10,0,0,331.49,305.0212878090096,13,2011-10-21 10:13:00,20175.0,0,0,0,0,0,low,0,no major risk indicator
576869,12500.0,2011-11-16 16:20:00,Germany,617.04,577,5,5,0,16,0,0,331.49,305.0212878090096,13,2011-11-04 10:28:00,17632.0,0,0,0,0,0,low,0,no major risk indicator
540458,12501.0,2011-01-07 12:28:00,Germany,2169.39,1783,149,149,0,12,0,0,1124.55,1477.6268985099045,2,,999999.0,0,0,0,0,0,low,0,no major risk indicator
C542537,12501.0,2011-01-28 13:54:00,Germany,79.71000000000001,61,11,11,1,13,0,0,1124.55,1477.6268985099045,2,2011-01-07 12:28:00,30326.0,0,0,0,0,0,low,0,no major risk indicator
543055,12502.0,2011-02-03 10:41:00,Spain,617.25,171,31,31,0,10,0,0,744.774,218.02465830726575,5,,999999.0,0,0,0,0,0,low,0,no major risk indicator
546755,12502.0,2011-03-16 13:29:00,Spain,702.8,175,31,31,0,13,0,0,744.774,218.02465830726575,5,2011-02-03 10:41:00,59208.0,0,0,0,0,0,low,0,no major risk indicator
552040,12502.0,2011-05-06 08:19:00,Spain,522.6,88,15,15,0,8,0,0,744.774,218.02465830726575,5,2011-03-16 13:29:00,73130.0,0,0,0,0,0,low,0,no major risk indicator
562273,12502.0,2011-08-04 09:55:00,Spain,788.87,152,31,31,0,9,0,0,744.774,218.02465830726575,5,2011-05-06 08:19:00,129696.0,0,0,0,0,0,low,0,no major risk indicator
565519,12502.0,2011-09-05 11:52:00,Spain,1092.35,234,39,39,0,11,0,0,744.774,218.02465830726575,5,2011-08-04 09:55:00,46197.0,0,0,0,0,0,low,0,no major risk indicator
C540271,12503.0,2011-01-06 11:51:00,Spain,1126.0,1,1,1,1,11,0,0,1126.0,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
575352,12504.0,2011-11-09 14:56:00,Germany,449.4,87,6,6,0,14,0,0,212.52499999999998,212.85211023932396,4,,999999.0,0,0,0,0,0,low,0,no major risk indicator
C577397,12504.0,2011-11-18 17:12:00,Germany,32.65,3,3,3,1,17,0,0,212.52499999999998,212.85211023932396,4,2011-11-09 14:56:00,13096.0,0,0,0,0,0,low,0,no major risk indicator
C577775,12504.0,2011-11-21 16:00:00,Germany,335.4,36,3,3,1,16,0,0,212.52499999999998,212.85211023932396,4,2011-11-18 17:12:00,4248.0,0,0,0,0,0,low,0,no major risk indicator
577776,12504.0,2011-11-21 16:02:00,Germany,32.65,3,3,3,0,16,0,0,212.52499999999998,212.85211023932396,4,2011-11-21 16:00:00,2.0,0,0,1,0,25,medium,0,rapid repeat transaction
C543743,12505.0,2011-02-11 13:39:00,Italy,4.5,1,1,1,1,13,0,0,4.5,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
550821,12506.0,2011-04-21 08:54:00,France,73.5,23,23,23,0,8,0,0,73.5,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
543822,12507.0,2011-02-14 09:24:00,Spain,446.16,219,13,13,0,9,0,0,337.89,367.8463774458028,4,,999999.0,0,0,0,0,0,low,0,no major risk indicator
C559175,12507.0,2011-07-07 10:17:00,Spain,46.75,11,1,1,1,10,0,0,337.89,367.8463774458028,4,2011-02-14 09:24:00,205973.0,0,0,0,0,0,low,0,no major risk indicator
559187,12507.0,2011-07-07 10:20:00,Spain,46.75,11,1,1,0,10,0,0,337.89,367.8463774458028,4,2011-07-07 10:17:00,3.0,0,0,1,0,25,medium,0,rapid repeat transaction
561669,12507.0,2011-07-28 17:09:00,Spain,811.9,675,8,8,0,17,0,0,337.89,367.8463774458028,4,2011-07-07 10:20:00,30649.0,0,0,0,0,0,low,0,no major risk indicator
575692,12508.0,2011-11-10 16:27:00,France,274.8,202,47,51,0,16,0,0,198.94,107.282240841623,2,,999999.0,0,0,0,0,0,low,0,no major risk indicator
576064,12508.0,2011-11-13 15:37:00,France,123.08,69,17,17,0,15,0,0,198.94,107.282240841623,2,2011-11-10 16:27:00,4270.0,0,0,0,0,0,low,0,no major risk indicator
545181,12509.0,2011-02-28 14:45:00,France,176.5,55,7,7,0,14,0,0,176.5,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
541491,12510.0,2011-01-18 14:04:00,Spain,681.05,294,29,29,0,14,0,0,491.28499999999997,268.3682366637304,2,,999999.0,0,0,0,0,0,low,0,no major risk indicator
560607,12510.0,2011-07-20 10:15:00,Spain,301.52,59,4,4,0,10,0,0,491.28499999999997,268.3682366637304,2,2011-01-18 14:04:00,263291.0,0,0,0,0,0,low,0,no major risk indicator
569527,12512.0,2011-10-04 14:53:00,Israel,116.48,92,29,29,0,14,0,0,66.09,71.26222140798026,2,,999999.0,0,0,0,0,0,low,0,no major risk indicator
569529,12512.0,2011-10-04 14:55:00,Israel,15.7,4,2,2,0,14,0,0,66.09,71.26222140798026,2,2011-10-04 14:53:00,2.0,0,0,1,0,25,medium,0,rapid repeat transaction
563753,12513.0,2011-08-19 10:51:00,France,612.29,462,35,35,0,10,0,0,318.895,414.9231881324542,2,,999999.0,0,0,0,0,0,low,0,no major risk indicator
C567091,12513.0,2011-09-16 12:45:00,France,25.5,6,1,1,1,12,0,0,318.895,414.9231881324542,2,2011-08-19 10:51:00,40434.0,0,0,0,0,0,low,0,no major risk indicator
546875,12514.0,2011-03-17 16:38:00,Italy,1017.68,440,51,51,0,16,0,0,1017.68,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
539752,12515.0,2010-12-21 15:43:00,Italy,383.7,131,16,16,0,15,0,0,383.7,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
556469,12516.0,2011-06-12 11:37:00,Germany,583.2,345,13,13,0,11,0,0,656.03,102.99717374763253,2,,999999.0,0,0,0,0,0,low,0,no major risk indicator
567959,12516.0,2011-09-23 09:13:00,Germany,728.86,530,13,13,0,9,0,0,656.03,102.99717374763253,2,2011-06-12 11:37:00,148176.0,0,0,0,0,0,low,0,no major risk indicator
555383,12517.0,2011-06-02 15:13:00,Germany,749.7,413,125,132,0,15,0,0,419.925,321.59299238322967,6,,999999.0,0,0,0,0,0,low,0,no major risk indicator
562537,12517.0,2011-08-05 15:02:00,Germany,771.75,421,50,50,0,15,0,0,419.925,321.59299238322967,6,2011-06-02 15:13:00,92149.0,0,0,0,0,0,low,0,no major risk indicator
568472,12517.0,2011-09-27 11:50:00,Germany,417.2,210,23,23,0,11,0,0,419.925,321.59299238322967,6,2011-08-05 15:02:00,76128.0,0,0,0,0,0,low,0,no major risk indicator
C575839,12517.0,2011-11-11 11:40:00,Germany,37.949999999999996,23,2,2,1,11,0,0,419.925,321.59299238322967,6,2011-09-27 11:50:00,64790.0,0,0,0,0,0,low,0,no major risk indicator
575886,12517.0,2011-11-11 13:57:00,Germany,488.95,314,72,73,0,13,0,0,419.925,321.59299238322967,6,2011-11-11 11:40:00,137.0,0,0,0,0,0,low,0,no major risk indicator
575888,12517.0,2011-11-11 14:04:00,Germany,54.0,3,1,1,0,14,0,0,419.925,321.59299238322967,6,2011-11-11 13:57:00,7.0,0,0,1,0,25,medium,0,rapid repeat transaction
563914,12518.0,2011-08-21 13:18:00,Germany,324.83,187,18,18,0,13,0,0,411.378,89.76072259067438,5,,999999.0,0,0,0,0,0,low,0,no major risk indicator
568103,12518.0,2011-09-23 15:45:00,Germany,524.9,295,33,33,0,15,0,0,411.378,89.76072259067438,5,2011-08-21 13:18:00,47667.0,0,0,0,0,0,low,0,no major risk indicator
570718,12518.0,2011-10-12 10:36:00,Germany,381.06,324,25,25,0,10,0,0,411.378,89.76072259067438,5,2011-09-23 15:45:00,27051.0,0,0,0,0,0,low,0,no major risk indicator
575787,12518.0,2011-11-11 11:18:00,Germany,486.96000000000004,324,30,30,0,11,0,0,411.378,89.76072259067438,5,2011-10-12 10:36:00,43242.0,0,0,0,0,0,low,0,no major risk indicator
581494,12518.0,2011-12-09 10:13:00,Germany,339.14,188,18,18,0,10,0,0,411.378,89.76072259067438,5,2011-11-11 11:18:00,40255.0,0,0,0,0,0,low,0,no major risk indicator
570007,12519.0,2011-10-07 09:26:00,Germany,330.84,175,17,17,0,9,0,0,330.84,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
546365,12520.0,2011-03-11 11:35:00,Germany,987.42,618,60,60,0,11,0,0,447.66833333333335,322.01673331779926,6,,999999.0,0,0,0,0,0,low,0,no major risk indicator
C546886,12520.0,2011-03-17 18:13:00,Germany,51.75,9,3,3,1,18,0,0,447.66833333333335,322.01673331779926,6,2011-03-11 11:35:00,9038.0,0,0,0,0,0,low,0,no major risk indicator
547715,12520.0,2011-03-25 08:50:00,Germany,246.54,128,17,17,0,8,0,0,447.66833333333335,322.01673331779926,6,2011-03-17 18:13:00,10957.0,0,0,0,0,0,low,0,no major risk indicator
553741,12520.0,2011-05-19 09:37:00,Germany,463.59999999999997,199,25,25,0,9,0,0,447.66833333333335,322.01673331779926,6,2011-03-25 08:50:00,79247.0,0,0,0,0,0,low,0,no major risk indicator
560728,12520.0,2011-07-20 14:38:00,Germany,348.29,154,19,19,0,14,0,0,447.66833333333335,322.01673331779926,6,2011-05-19 09:37:00,89581.0,0,0,0,0,0,low,0,no major risk indicator
567666,12520.0,2011-09-21 15:23:00,Germany,588.41,340,31,31,0,15,0,0,447.66833333333335,322.01673331779926,6,2011-07-20 14:38:00,90765.0,0,0,0,0,0,low,0,no major risk indicator
560635,12521.0,2011-07-20 10:51:00,Germany,599.68,309,38,38,0,10,0,0,599.68,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
571904,12522.0,2011-10-19 14:41:00,Germany,89.4,129,6,6,0,14,0,0,96.36,9.842926394116732,2,,999999.0,0,0,0,0,0,low,0,no major risk indicator
573629,12522.0,2011-10-31 15:30:00,Germany,103.32,65,6,6,0,15,0,0,96.36,9.842926394116732,2,2011-10-19 14:41:00,17329.0,0,0,0,0,0,low,0,no major risk indicator
540851,12523.0,2011-01-12 09:43:00,France,102.95,43,7,7,0,9,0,0,141.07461538461538,70.35267261156284,13,,999999.0,0,0,0,0,0,low,0,no major risk indicator
544585,12523.0,2011-02-21 14:58:00,France,143.4,78,8,8,0,14,0,0,141.07461538461538,70.35267261156284,13,2011-01-12 09:43:00,57915.0,0,0,0,0,0,low,0,no major risk indicator
546770,12523.0,2011-03-16 15:17:00,France,115.09,62,8,8,0,15,0,0,141.07461538461538,70.35267261156284,13,2011-02-21 14:58:00,33139.0,0,0,0,0,0,low,0,no major risk indicator
548553,12523.0,2011-04-01 09:19:00,France,138.75,88,9,9,0,9,0,0,141.07461538461538,70.35267261156284,13,2011-03-16 15:17:00,22682.0,0,0,0,0,0,low,0,no major risk indicator
561470,12523.0,2011-07-27 13:14:00,France,204.75,148,13,13,0,13,0,0,141.07461538461538,70.35267261156284,13,2011-04-01 09:19:00,168715.0,0,0,0,0,0,low,0,no major risk indicator
563897,12523.0,2011-08-21 10:44:00,France,128.55,34,8,8,0,10,0,0,141.07461538461538,70.35267261156284,13,2011-07-27 13:14:00,35850.0,0,0,0,0,0,low,0,no major risk indicator
564226,12523.0,2011-08-24 10:13:00,France,184.26,107,10,10,0,10,0,0,141.07461538461538,70.35267261156284,13,2011-08-21 10:44:00,4289.0,0,0,0,0,0,low,0,no major risk indicator
567657,12523.0,2011-09-21 14:43:00,France,124.38,63,8,8,0,14,0,0,141.07461538461538,70.35267261156284,13,2011-08-24 10:13:00,40590.0,0,0,0,0,0,low,0,no major risk indicator
569921,12523.0,2011-10-06 17:28:00,France,157.0,29,8,8,0,17,0,0,141.07461538461538,70.35267261156284,13,2011-09-21 14:43:00,21765.0,0,0,0,0,0,low,0,no major risk indicator
572925,12523.0,2011-10-27 09:18:00,France,228.22,136,14,14,0,9,0,0,141.07461538461538,70.35267261156284,13,2011-10-06 17:28:00,29750.0,0,0,0,0,0,low,0,no major risk indicator
C573869,12523.0,2011-11-01 12:23:00,France,25.0,1,1,1,1,12,0,0,141.07461538461538,70.35267261156284,13,2011-10-27 09:18:00,7385.0,0,0,0,0,0,low,0,no major risk indicator
577512,12523.0,2011-11-20 12:55:00,France,262.42,77,13,13,0,12,0,0,141.07461538461538,70.35267261156284,13,2011-11-01 12:23:00,27392.0,0,0,0,0,0,low,0,no major risk indicator
C581316,12523.0,2011-12-08 11:46:00,France,19.2,3,3,3,1,11,0,0,141.07461538461538,70.35267261156284,13,2011-11-20 12:55:00,25851.0,0,0,0,0,0,low,0,no major risk indicator
540562,12524.0,2011-01-10 10:35:00,Germany,337.39,392,16,16,0,10,0,0,560.7149999999999,327.584885051624,8,,999999.0,0,0,0,0,0,low,0,no major risk indicator
544483,12524.0,2011-02-21 10:53:00,Germany,525.3399999999999,271,12,12,0,10,0,0,560.7149999999999,327.584885051624,8,2011-01-10 10:35:00,60498.0,0,0,0,0,0,low,0,no major risk indicator
545533,12524.0,2011-03-03 14:04:00,Germany,475.44,343,23,23,0,14,0,0,560.7149999999999,327.584885051624,8,2011-02-21 10:53:00,14591.0,0,0,0,0,0,low,0,no major risk indicator
551529,12524.0,2011-05-01 13:18:00,Germany,1094.33,647,33,33,0,13,0,0,560.7149999999999,327.584885051624,8,2011-03-03 14:04:00,84914.0,0,0,0,0,0,low,0,no major risk indicator
553842,12524.0,2011-05-19 12:24:00,Germany,400.88,470,20,20,0,12,0,0,560.7149999999999,327.584885051624,8,2011-05-01 13:18:00,25866.0,0,0,0,0,0,low,0,no major risk indicator
558608,12524.0,2011-06-30 15:30:00,Germany,289.1,167,12,12,0,15,0,0,560.7149999999999,327.584885051624,8,2011-05-19 12:24:00,60666.0,0,0,0,0,0,low,0,no major risk indicator
570082,12524.0,2011-10-07 11:19:00,Germany,1055.44,1299,24,24,0,11,0,0,560.7149999999999,327.584885051624,8,2011-06-30 15:30:00,142309.0,0,0,0,0,0,low,0,no major risk indicator
579786,12524.0,2011-11-30 15:31:00,Germany,307.79999999999995,110,4,4,0,15,0,0,560.7149999999999,327.584885051624,8,2011-10-07 11:19:00,78012.0,0,0,0,0,0,low,0,no major risk indicator
565765,12526.0,2011-09-06 14:19:00,Germany,520.3,318,29,29,0,14,0,0,438.8866666666666,140.12961190745278,3,,999999.0,0,0,0,0,0,low,0,no major risk indicator
571304,12526.0,2011-10-17 09:37:00,Germany,519.28,226,29,29,0,9,0,0,438.8866666666666,140.12961190745278,3,2011-09-06 14:19:00,58758.0,0,0,0,0,0,low,0,no major risk indicator
581574,12526.0,2011-12-09 12:09:00,Germany,277.08,88,13,13,0,12,0,0,438.8866666666666,140.12961190745278,3,2011-10-17 09:37:00,76472.0,0,0,0,0,0,low,0,no major risk indicator
541480,12527.0,2011-01-18 12:05:00,Germany,132.52,113,10,10,0,12,0,0,116.23666666666668,46.49508827105648,3,,999999.0,0,0,0,0,0,low,0,no major risk indicator
544340,12527.0,2011-02-18 09:41:00,Germany,152.4,108,5,5,0,9,0,0,116.23666666666668,46.49508827105648,3,2011-01-18 12:05:00,44496.0,0,0,0,0,0,low,0,no major risk indicator
567291,12527.0,2011-09-19 11:55:00,Germany,63.790000000000006,13,3,3,0,11,0,0,116.23666666666668,46.49508827105648,3,2011-02-18 09:41:00,306854.0,0,0,0,0,0,low,0,no major risk indicator
542621,12528.0,2011-01-31 09:05:00,Germany,493.53000000000003,281,31,31,0,9,0,0,243.085,167.2585185530813,8,,999999.0,0,0,0,0,0,low,0,no major risk indicator
545916,12528.0,2011-03-08 11:46:00,Germany,278.13,77,13,13,0,11,0,0,243.085,167.2585185530813,8,2011-01-31 09:05:00,52001.0,0,0,0,0,0,low,0,no major risk indicator
C547806,12528.0,2011-03-25 13:37:00,Germany,6.2,2,2,2,1,13,0,0,243.085,167.2585185530813,8,2011-03-08 11:46:00,24591.0,0,0,0,0,0,low,0,no major risk indicator
559899,12528.0,2011-07-13 12:24:00,Germany,281.71,94,12,12,0,12,0,0,243.085,167.2585185530813,8,2011-03-25 13:37:00,158327.0,0,0,0,0,0,low,0,no major risk indicator
563548,12528.0,2011-08-17 12:30:00,Germany,234.0,51,9,9,0,12,0,0,243.085,167.2585185530813,8,2011-07-13 12:24:00,50406.0,0,0,0,0,0,low,0,no major risk indicator
C563751,12528.0,2011-08-19 10:37:00,Germany,5.0,4,1,1,1,10,0,0,243.085,167.2585185530813,8,2011-08-17 12:30:00,2767.0,0,0,0,0,0,low,0,no major risk indicator
570095,12528.0,2011-10-07 11:57:00,Germany,274.51,102,15,15,0,11,0,0,243.085,167.2585185530813,8,2011-08-19 10:37:00,70640.0,0,0,0,0,0,low,0,no major risk indicator
579747,12528.0,2011-11-30 14:40:00,Germany,371.6,151,12,12,0,14,0,0,243.085,167.2585185530813,8,2011-10-07 11:57:00,77923.0,0,0,0,0,0,low,0,no major risk indicator
540410,12530.0,2011-01-07 10:04:00,Germany,387.40000000000003,95,13,13,0,10,0,0,340.18600000000004,169.61853445304848,5,,999999.0,0,0,0,0,0,low,0,no major risk indicator
550665,12530.0,2011-04-20 09:31:00,Germany,417.6,232,14,14,0,9,0,0,340.18600000000004,169.61853445304848,5,2011-01-07 10:04:00,148287.0,0,0,0,0,0,low,0,no major risk indicator
562605,12530.0,2011-08-08 10:59:00,Germany,416.65,273,19,19,0,10,0,0,340.18600000000004,169.61853445304848,5,2011-04-20 09:31:00,158488.0,0,0,0,0,0,low,0,no major risk indicator
C564104,12530.0,2011-08-23 10:38:00,Germany,38.650000000000006,13,2,2,1,10,0,0,340.18600000000004,169.61853445304848,5,2011-08-08 10:59:00,21579.0,0,0,0,0,0,low,0,no major risk indicator
570637,12530.0,2011-10-11 12:34:00,Germany,440.63,313,20,20,0,12,0,0,340.18600000000004,169.61853445304848,5,2011-08-23 10:38:00,70676.0,0,0,0,0,0,low,0,no major risk indicator
578705,12531.0,2011-11-25 11:12:00,Germany,125.22,45,17,17,0,11,0,0,125.22,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
575326,12532.0,2011-11-09 13:47:00,France,349.83000000000004,153,16,16,0,13,0,0,349.83000000000004,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
561911,12534.0,2011-08-01 10:26:00,Germany,1089.18,651,63,63,0,10,0,0,1089.18,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
555637,12535.0,2011-06-06 12:47:00,France,371.45,115,18,18,0,12,0,0,358.17499999999995,18.773685040502826,2,,999999.0,0,0,0,0,0,low,0,no major risk indicator
566074,12535.0,2011-09-09 08:48:00,France,344.9,104,16,16,0,8,0,0,358.17499999999995,18.773685040502826,2,2011-06-06 12:47:00,136561.0,0,0,0,0,0,low,0,no major risk indicator
570672,12536.0,2011-10-11 14:52:00,France,4279.71,2801,259,259,0,14,0,0,4219.368,2881.7095178331215,5,,999999.0,0,1,0,0,15,low,0,unusually high quantity
573077,12536.0,2011-10-27 14:13:00,France,4161.06,1,1,1,0,14,0,0,4219.368,2881.7095178331215,5,2011-10-11 14:52:00,23001.0,0,0,0,0,0,low,0,no major risk indicator
C573079,12536.0,2011-10-27 14:15:00,France,8322.12,2,1,1,1,14,0,0,4219.368,2881.7095178331215,5,2011-10-27 14:13:00,2.0,1,0,1,0,55,high,1,unusually high amount; rapid repeat transaction
573080,12536.0,2011-10-27 14:20:00,France,4161.06,1,1,1,0,14,0,0,4219.368,2881.7095178331215,5,2011-10-27 14:15:00,5.0,0,0,1,0,25,medium,0,rapid repeat transaction
C580263,12536.0,2011-12-02 12:43:00,France,172.89,149,10,11,1,12,0,0,4219.368,2881.7095178331215,5,2011-10-27 14:20:00,51743.0,0,0,0,0,0,low,0,no major risk indicator
575707,12538.0,2011-11-10 17:16:00,Spain,363.95,191,21,21,0,17,0,0,363.95,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
540550,12539.0,2011-01-10 09:11:00,Spain,1715.85,643,93,93,0,9,0,0,1456.84,354.8839441282177,5,,999999.0,0,0,0,0,0,low,0,no major risk indicator
542303,12539.0,2011-01-27 11:05:00,Spain,1715.85,643,93,93,0,11,0,0,1456.84,354.8839441282177,5,2011-01-10 09:11:00,24594.0,0,0,0,0,0,low,0,no major risk indicator
C542348,12539.0,2011-01-27 12:09:00,Spain,1715.85,1,1,1,1,12,0,0,1456.84,354.8839441282177,5,2011-01-27 11:05:00,64.0,0,0,0,0,0,low,0,no major risk indicator
547387,12539.0,2011-03-22 16:00:00,Spain,1085.99,335,44,44,0,16,0,0,1456.84,354.8839441282177,5,2011-01-27 12:09:00,77991.0,0,0,0,0,0,low,0,no major risk indicator
577039,12539.0,2011-11-17 13:30:00,Spain,1050.66,446,43,43,0,13,0,0,1456.84,354.8839441282177,5,2011-03-22 16:00:00,345450.0,0,0,0,0,0,low,0,no major risk indicator
538525,12540.0,2010-12-13 09:39:00,Spain,881.01,300,20,20,0,9,0,0,710.0757894736842,440.2650714603115,19,,999999.0,0,0,0,0,0,low,0,no major risk indicator
